Year,Season,PlotID,Species,PlantID,Biomass
2017,Fall,432,Achnatherum hymenoides,177,-0.005718157
2017,Fall,432,Achnatherum hymenoides,214,-0.005718157
2017,Fall,511,Achnatherum hymenoides,218,0.764569843
2017,Fall,511,Achnatherum hymenoides,220,0.777155146
2017,Fall,511,Achnatherum hymenoides,241,0.449924529
2017,Fall,511,Achnatherum hymenoides,243,0.44571408
2017,Fall,511,Achnatherum hymenoides,245,1.521170389
2017,Fall,512,Achnatherum hymenoides,125,1.471947095
2017,Fall,512,Achnatherum hymenoides,196,2.226230339
2017,Fall,512,Achnatherum hymenoides,198,0.63896126
2017,Fall,512,Achnatherum hymenoides,228,-0.005718157
2017,Fall,512,Achnatherum hymenoides,229,0.491753826
2017,Fall,521,Achnatherum hymenoides,204,0.581744577
2017,Fall,521,Achnatherum hymenoides,207,1.425502241
2017,Fall,521,Achnatherum hymenoides,208,0.783111165
2017,Fall,521,Achnatherum hymenoides,212,-0.005718157
2017,Fall,521,Achnatherum hymenoides,230,0.452488372
2017,Fall,522,Achnatherum hymenoides,159,0.090469426
2017,Fall,522,Achnatherum hymenoides,168,-0.005718157
2017,Fall,522,Achnatherum hymenoides,191,-0.005718157
2017,Fall,522,Achnatherum hymenoides,213,0.782780641
2017,Fall,522,Achnatherum hymenoides,217,-0.005718157
2017,Fall,531,Achnatherum hymenoides,116,-0.005718157
2017,Fall,531,Achnatherum hymenoides,151,0.405718061
2017,Fall,531,Achnatherum hymenoides,205,-0.005718157
2017,Fall,531,Achnatherum hymenoides,221,1.261419593
2017,Fall,531,Achnatherum hymenoides,222,-0.005718157
2017,Fall,532,Achnatherum hymenoides,154,-0.005718157
2017,Fall,532,Achnatherum hymenoides,172,0.553217245
2017,Fall,532,Achnatherum hymenoides,180,-0.005718157
2017,Fall,532,Achnatherum hymenoides,194,-0.005718157
2017,Fall,532,Achnatherum hymenoides,202,0.102800237
2017,Fall,611,Achnatherum hymenoides,122,0.250345956
2017,Fall,611,Achnatherum hymenoides,155,1.107594235
2017,Fall,611,Achnatherum hymenoides,160,1.503364053
2017,Fall,611,Achnatherum hymenoides,235,2.179551981
2017,Fall,611,Achnatherum hymenoides,247,0.892548153
2017,Fall,612,Achnatherum hymenoides,279,0.484884311
2017,Fall,612,Achnatherum hymenoides,280,0.329539593
2017,Fall,612,Achnatherum hymenoides,288,0.239467658
2017,Fall,612,Achnatherum hymenoides,295,1.920315512
2017,Fall,612,Achnatherum hymenoides,296,0.096965641
2017,Fall,621,Achnatherum hymenoides,252,0.80070948
2017,Fall,621,Achnatherum hymenoides,254,0.943553538
2017,Fall,621,Achnatherum hymenoides,260,-0.005718157
2017,Fall,621,Achnatherum hymenoides,264,-0.005718157
2017,Fall,621,Achnatherum hymenoides,267,-0.005718157
2017,Fall,622,Achnatherum hymenoides,126,-0.005718157
2017,Fall,622,Achnatherum hymenoides,156,0.041825121
2017,Fall,622,Achnatherum hymenoides,169,-0.005718157
2017,Fall,622,Achnatherum hymenoides,234,0.048990557
2017,Fall,622,Achnatherum hymenoides,239,1.004510129
2017,Fall,631,Achnatherum hymenoides,253,0.136326012
2017,Fall,631,Achnatherum hymenoides,257,-0.005718157
2017,Fall,631,Achnatherum hymenoides,258,-0.005718157
2017,Fall,631,Achnatherum hymenoides,261,-0.005718157
2017,Fall,631,Achnatherum hymenoides,263,0.041134693
2017,Fall,632,Achnatherum hymenoides,193,-0.005718157
2017,Fall,632,Achnatherum hymenoides,244,0.203659989
2017,Fall,632,Achnatherum hymenoides,246,-0.005718157
2017,Fall,632,Achnatherum hymenoides,248,-0.005718157
2017,Fall,632,Achnatherum hymenoides,249,0.498820152
2018,Fall,111,Achnatherum hymenoides,107,-0.005718157
2018,Fall,111,Achnatherum hymenoides,108,0.148615418
2018,Fall,111,Achnatherum hymenoides,110,-0.005718157
2018,Fall,111,Achnatherum hymenoides,119,-0.005718157
2018,Fall,111,Achnatherum hymenoides,129,-0.005718157
2018,Fall,112,Achnatherum hymenoides,101,-0.005718157
2018,Fall,112,Achnatherum hymenoides,102,0.145713023
2018,Fall,112,Achnatherum hymenoides,103,-0.005718157
2018,Fall,112,Achnatherum hymenoides,111,-0.005718157
2018,Fall,112,Achnatherum hymenoides,139,-0.005718157
2018,Fall,121,Achnatherum hymenoides,112,-0.005718157
2018,Fall,121,Achnatherum hymenoides,115,-0.005718157
2018,Fall,121,Achnatherum hymenoides,128,-0.005718157
2018,Fall,121,Achnatherum hymenoides,132,-0.005718157
2018,Fall,121,Achnatherum hymenoides,136,-0.005718157
2018,Fall,122,Achnatherum hymenoides,105,-0.005718157
2018,Fall,122,Achnatherum hymenoides,106,-0.005718157
2018,Fall,122,Achnatherum hymenoides,109,-0.005718157
2018,Fall,122,Achnatherum hymenoides,114,-0.005718157
2018,Fall,122,Achnatherum hymenoides,140,-0.005718157
2018,Fall,131,Achnatherum hymenoides,113,-0.005718157
2018,Fall,131,Achnatherum hymenoides,117,-0.005718157
2018,Fall,131,Achnatherum hymenoides,120,-0.005718157
2018,Fall,131,Achnatherum hymenoides,123,-0.005718157
2018,Fall,131,Achnatherum hymenoides,135,-0.005718157
2018,Fall,132,Achnatherum hymenoides,131,-0.005718157
2018,Fall,132,Achnatherum hymenoides,133,-0.005718157
2018,Fall,132,Achnatherum hymenoides,134,0.089555581
2018,Fall,132,Achnatherum hymenoides,137,3.307241572
2018,Fall,132,Achnatherum hymenoides,138,0.704690966
2018,Fall,211,Achnatherum hymenoides,148,-0.005718157
2018,Fall,211,Achnatherum hymenoides,149,0.159613609
2018,Fall,211,Achnatherum hymenoides,174,-0.005718157
2018,Fall,211,Achnatherum hymenoides,182,-0.005718157
2018,Fall,211,Achnatherum hymenoides,183,-0.005718157
2018,Fall,212,Achnatherum hymenoides,118,-0.005718157
2018,Fall,212,Achnatherum hymenoides,192,-0.005718157
2018,Fall,212,Achnatherum hymenoides,195,-0.005718157
2018,Fall,212,Achnatherum hymenoides,197,-0.005718157
2018,Fall,212,Achnatherum hymenoides,199,-0.005718157
2018,Fall,221,Achnatherum hymenoides,150,-0.005718157
2018,Fall,221,Achnatherum hymenoides,185,-0.005718157
2018,Fall,221,Achnatherum hymenoides,186,-0.005718157
2018,Fall,221,Achnatherum hymenoides,188,-0.005718157
2018,Fall,221,Achnatherum hymenoides,189,-0.005718157
2018,Fall,222,Achnatherum hymenoides,145,-0.005718157
2018,Fall,222,Achnatherum hymenoides,147,-0.005718157
2018,Fall,222,Achnatherum hymenoides,170,-0.005718157
2018,Fall,222,Achnatherum hymenoides,171,-0.005718157
2018,Fall,222,Achnatherum hymenoides,179,-0.005718157
2018,Fall,231,Achnatherum hymenoides,163,-0.005718157
2018,Fall,231,Achnatherum hymenoides,164,-0.005718157
2018,Fall,231,Achnatherum hymenoides,166,-0.005718157
2018,Fall,231,Achnatherum hymenoides,167,-0.005718157
2018,Fall,231,Achnatherum hymenoides,190,-0.005718157
2018,Fall,232,Achnatherum hymenoides,141,-0.005718157
2018,Fall,232,Achnatherum hymenoides,142,-0.005718157
2018,Fall,232,Achnatherum hymenoides,143,0.135424966
2018,Fall,232,Achnatherum hymenoides,144,-0.005718157
2018,Fall,232,Achnatherum hymenoides,187,-0.005718157
2018,Fall,311,Achnatherum hymenoides,278,-0.005718157
2018,Fall,311,Achnatherum hymenoides,283,-0.005718157
2018,Fall,311,Achnatherum hymenoides,289,-0.005718157
2018,Fall,311,Achnatherum hymenoides,292,0.322847491
2018,Fall,311,Achnatherum hymenoides,294,-0.005718157
2018,Fall,312,Achnatherum hymenoides,232,-0.005718157
2018,Fall,312,Achnatherum hymenoides,268,-0.005718157
2018,Fall,312,Achnatherum hymenoides,273,-0.005718157
2018,Fall,312,Achnatherum hymenoides,285,-0.005718157
2018,Fall,312,Achnatherum hymenoides,290,-0.005718157
2018,Fall,321,Achnatherum hymenoides,231,-0.005718157
2018,Fall,321,Achnatherum hymenoides,238,-0.005718157
2018,Fall,321,Achnatherum hymenoides,277,-0.005718157
2018,Fall,321,Achnatherum hymenoides,281,-0.005718157
2018,Fall,321,Achnatherum hymenoides,297,-0.005718157
2018,Fall,322,Achnatherum hymenoides,270,-0.005718157
2018,Fall,322,Achnatherum hymenoides,274,-0.005718157
2018,Fall,322,Achnatherum hymenoides,276,-0.005718157
2018,Fall,322,Achnatherum hymenoides,284,-0.005718157
2018,Fall,322,Achnatherum hymenoides,286,-0.005718157
2018,Fall,331,Achnatherum hymenoides,256,-0.005718157
2018,Fall,331,Achnatherum hymenoides,265,-0.005718157
2018,Fall,331,Achnatherum hymenoides,266,-0.005718157
2018,Fall,331,Achnatherum hymenoides,293,-0.005718157
2018,Fall,331,Achnatherum hymenoides,299,-0.005718157
2018,Fall,332,Achnatherum hymenoides,251,-0.005718157
2018,Fall,332,Achnatherum hymenoides,255,-0.005718157
2018,Fall,332,Achnatherum hymenoides,287,-0.005718157
2018,Fall,332,Achnatherum hymenoides,291,-0.005718157
2018,Fall,332,Achnatherum hymenoides,298,-0.005718157
2018,Fall,411,Achnatherum hymenoides,104,-0.005718157
2018,Fall,411,Achnatherum hymenoides,173,-0.005718157
2018,Fall,411,Achnatherum hymenoides,175,-0.005718157
2018,Fall,411,Achnatherum hymenoides,201,-0.005718157
2018,Fall,411,Achnatherum hymenoides,226,-0.005718157
2018,Fall,412,Achnatherum hymenoides,162,0.612801905
2018,Fall,412,Achnatherum hymenoides,176,0.794922513
2018,Fall,412,Achnatherum hymenoides,178,-0.005718157
2018,Fall,412,Achnatherum hymenoides,184,-0.005718157
2018,Fall,412,Achnatherum hymenoides,203,0.193381477
2018,Fall,421,Achnatherum hymenoides,200,-0.005718157
2018,Fall,421,Achnatherum hymenoides,206,-0.005718157
2018,Fall,421,Achnatherum hymenoides,210,-0.005718157
2018,Fall,421,Achnatherum hymenoides,215,-0.005718157
2018,Fall,421,Achnatherum hymenoides,219,0.344147954
2018,Fall,422,Achnatherum hymenoides,209,-0.005718157
2018,Fall,422,Achnatherum hymenoides,223,-0.005718157
2018,Fall,422,Achnatherum hymenoides,224,-0.005718157
2018,Fall,422,Achnatherum hymenoides,225,-0.005718157
2018,Fall,422,Achnatherum hymenoides,227,-0.005718157
2018,Fall,431,Achnatherum hymenoides,161,0.041674362
2018,Fall,431,Achnatherum hymenoides,216,-0.005718157
2018,Fall,431,Achnatherum hymenoides,242,-0.005718157
2018,Fall,431,Achnatherum hymenoides,262,-0.005718157
2018,Fall,431,Achnatherum hymenoides,282,-0.005718157
2018,Fall,432,Achnatherum hymenoides,124,-0.005718157
2018,Fall,432,Achnatherum hymenoides,146,-0.005718157
2018,Fall,432,Achnatherum hymenoides,165,-0.005718157
2018,Fall,432,Achnatherum hymenoides,177,-0.005718157
2018,Fall,432,Achnatherum hymenoides,214,-0.005718157
2018,Fall,511,Achnatherum hymenoides,218,-0.005718157
2018,Fall,511,Achnatherum hymenoides,220,-0.005718157
2018,Fall,511,Achnatherum hymenoides,241,0.234709401
2018,Fall,511,Achnatherum hymenoides,243,-0.005718157
2018,Fall,511,Achnatherum hymenoides,245,-0.005718157
2018,Fall,512,Achnatherum hymenoides,125,-0.005718157
2018,Fall,512,Achnatherum hymenoides,196,-0.005718157
2018,Fall,512,Achnatherum hymenoides,198,0.326008888
2018,Fall,512,Achnatherum hymenoides,228,-0.005718157
2018,Fall,512,Achnatherum hymenoides,229,-0.005718157
2018,Fall,521,Achnatherum hymenoides,204,-0.005718157
2018,Fall,521,Achnatherum hymenoides,207,-0.005718157
2018,Fall,521,Achnatherum hymenoides,208,-0.005718157
2018,Fall,521,Achnatherum hymenoides,212,-0.005718157
2018,Fall,521,Achnatherum hymenoides,230,-0.005718157
2018,Fall,522,Achnatherum hymenoides,159,-0.005718157
2018,Fall,522,Achnatherum hymenoides,168,-0.005718157
2018,Fall,522,Achnatherum hymenoides,191,-0.005718157
2018,Fall,522,Achnatherum hymenoides,213,-0.005718157
2018,Fall,522,Achnatherum hymenoides,217,-0.005718157
2018,Fall,531,Achnatherum hymenoides,116,-0.005718157
2018,Fall,531,Achnatherum hymenoides,151,-0.005718157
2018,Fall,531,Achnatherum hymenoides,205,-0.005718157
2018,Fall,531,Achnatherum hymenoides,221,-0.005718157
2018,Fall,531,Achnatherum hymenoides,222,-0.005718157
2018,Fall,532,Achnatherum hymenoides,154,-0.005718157
2018,Fall,532,Achnatherum hymenoides,172,0.150538097
2018,Fall,532,Achnatherum hymenoides,180,-0.005718157
2018,Fall,532,Achnatherum hymenoides,194,-0.005718157
2018,Fall,532,Achnatherum hymenoides,202,-0.005718157
2018,Fall,611,Achnatherum hymenoides,122,-0.005718157
2018,Fall,611,Achnatherum hymenoides,155,-0.005718157
2018,Fall,611,Achnatherum hymenoides,160,-0.005718157
2018,Fall,611,Achnatherum hymenoides,235,-0.005718157
2018,Fall,611,Achnatherum hymenoides,247,-0.005718157
2018,Fall,612,Achnatherum hymenoides,279,-0.005718157
2018,Fall,612,Achnatherum hymenoides,280,-0.005718157
2018,Fall,612,Achnatherum hymenoides,288,-0.005718157
2018,Fall,612,Achnatherum hymenoides,295,-0.005718157
2018,Fall,612,Achnatherum hymenoides,296,-0.005718157
2018,Fall,621,Achnatherum hymenoides,252,-0.005718157
2018,Fall,621,Achnatherum hymenoides,254,-0.005718157
2018,Fall,621,Achnatherum hymenoides,260,-0.005718157
2018,Fall,621,Achnatherum hymenoides,264,-0.005718157
2018,Fall,621,Achnatherum hymenoides,267,-0.005718157
2018,Fall,622,Achnatherum hymenoides,126,-0.005718157
2018,Fall,622,Achnatherum hymenoides,156,-0.005718157
2018,Fall,622,Achnatherum hymenoides,169,-0.005718157
2018,Fall,622,Achnatherum hymenoides,234,-0.005718157
2018,Fall,622,Achnatherum hymenoides,239,-0.005718157
2018,Fall,631,Achnatherum hymenoides,253,-0.005718157
2018,Fall,631,Achnatherum hymenoides,257,-0.005718157
2018,Fall,631,Achnatherum hymenoides,258,-0.005718157
2018,Fall,631,Achnatherum hymenoides,261,-0.005718157
2018,Fall,631,Achnatherum hymenoides,263,-0.005718157
2018,Fall,632,Achnatherum hymenoides,193,-0.005718157
2018,Fall,632,Achnatherum hymenoides,244,-0.005718157
2018,Fall,632,Achnatherum hymenoides,246,-0.005718157
2018,Fall,632,Achnatherum hymenoides,248,-0.005718157
2018,Fall,632,Achnatherum hymenoides,249,-0.005718157
2015,Spring,111,Achnatherum hymenoides,107,2.681507916
2015,Spring,111,Achnatherum hymenoides,108,2.938309965
2015,Spring,111,Achnatherum hymenoides,110,2.617103047
2015,Spring,111,Achnatherum hymenoides,119,7.045900778
2015,Spring,111,Achnatherum hymenoides,129,2.181884629
2015,Spring,112,Achnatherum hymenoides,101,1.361801164
2015,Spring,112,Achnatherum hymenoides,102,0.911683092
2015,Spring,112,Achnatherum hymenoides,103,1.065541724
2015,Spring,112,Achnatherum hymenoides,111,2.393384701
2015,Spring,112,Achnatherum hymenoides,139,4.124163686
2015,Spring,121,Achnatherum hymenoides,112,1.928058847
2015,Spring,121,Achnatherum hymenoides,115,5.005179402
2015,Spring,121,Achnatherum hymenoides,128,6.493847401
2015,Spring,121,Achnatherum hymenoides,132,4.022628615
2015,Spring,121,Achnatherum hymenoides,136,2.63410011
2015,Spring,122,Achnatherum hymenoides,105,2.914278374
2015,Spring,122,Achnatherum hymenoides,106,5.425615141
2015,Spring,122,Achnatherum hymenoides,109,2.87482118
2015,Spring,122,Achnatherum hymenoides,114,2.332878134
2015,Spring,122,Achnatherum hymenoides,140,7.038267017
2015,Spring,131,Achnatherum hymenoides,113,4.240995567
2015,Spring,131,Achnatherum hymenoides,117,8.878518082
2015,Spring,131,Achnatherum hymenoides,120,3.429505416
2015,Spring,131,Achnatherum hymenoides,123,5.679724479
2015,Spring,131,Achnatherum hymenoides,135,2.167235421
2015,Spring,132,Achnatherum hymenoides,131,2.664867726
2015,Spring,132,Achnatherum hymenoides,133,1.755306863
2015,Spring,132,Achnatherum hymenoides,134,1.063343963
2015,Spring,132,Achnatherum hymenoides,137,7.442572145
2015,Spring,132,Achnatherum hymenoides,138,3.218366187
2015,Spring,211,Achnatherum hymenoides,148,3.411043066
2015,Spring,211,Achnatherum hymenoides,149,1.154212965
2015,Spring,211,Achnatherum hymenoides,174,4.112748048
2015,Spring,211,Achnatherum hymenoides,182,2.023218482
2015,Spring,211,Achnatherum hymenoides,183,2.639566509
2015,Spring,212,Achnatherum hymenoides,118,3.415246947
2015,Spring,212,Achnatherum hymenoides,192,1.923397842
2015,Spring,212,Achnatherum hymenoides,195,5.462201765
2015,Spring,212,Achnatherum hymenoides,197,1.871639768
2015,Spring,212,Achnatherum hymenoides,199,2.076230858
2015,Spring,221,Achnatherum hymenoides,150,1.816391439
2015,Spring,221,Achnatherum hymenoides,185,8.271952636
2015,Spring,221,Achnatherum hymenoides,186,6.353856816
2015,Spring,221,Achnatherum hymenoides,188,1.70635878
2015,Spring,221,Achnatherum hymenoides,189,1.470529971
2015,Spring,222,Achnatherum hymenoides,145,2.70518146
2015,Spring,222,Achnatherum hymenoides,147,2.845162606
2015,Spring,222,Achnatherum hymenoides,170,1.293590785
2015,Spring,222,Achnatherum hymenoides,171,2.806833176
2015,Spring,222,Achnatherum hymenoides,179,1.984516096
2015,Spring,231,Achnatherum hymenoides,163,2.041206298
2015,Spring,231,Achnatherum hymenoides,164,1.171833823
2015,Spring,231,Achnatherum hymenoides,166,4.266677434
2015,Spring,231,Achnatherum hymenoides,167,3.606777957
2015,Spring,231,Achnatherum hymenoides,190,3.169069412
2015,Spring,232,Achnatherum hymenoides,141,1.63542987
2015,Spring,232,Achnatherum hymenoides,142,5.074118528
2015,Spring,232,Achnatherum hymenoides,143,0.948675739
2015,Spring,232,Achnatherum hymenoides,144,1.915325638
2015,Spring,232,Achnatherum hymenoides,187,5.931993331
2015,Spring,311,Achnatherum hymenoides,278,4.66001548
2015,Spring,311,Achnatherum hymenoides,283,1.563052736
2015,Spring,311,Achnatherum hymenoides,289,1.820227268
2015,Spring,311,Achnatherum hymenoides,292,2.562579696
2015,Spring,311,Achnatherum hymenoides,294,2.891603982
2015,Spring,312,Achnatherum hymenoides,232,1.378363942
2015,Spring,312,Achnatherum hymenoides,268,1.468840355
2015,Spring,312,Achnatherum hymenoides,273,0.539993739
2015,Spring,312,Achnatherum hymenoides,285,1.420076485
2015,Spring,312,Achnatherum hymenoides,290,1.239920707
2015,Spring,321,Achnatherum hymenoides,231,0.651705307
2015,Spring,321,Achnatherum hymenoides,238,0.91508933
2015,Spring,321,Achnatherum hymenoides,277,1.786047504
2015,Spring,321,Achnatherum hymenoides,281,2.72373471
2015,Spring,321,Achnatherum hymenoides,297,1.453570518
2015,Spring,322,Achnatherum hymenoides,270,1.496570651
2015,Spring,322,Achnatherum hymenoides,274,3.968471798
2015,Spring,322,Achnatherum hymenoides,276,1.732807762
2015,Spring,322,Achnatherum hymenoides,284,1.78993696
2015,Spring,322,Achnatherum hymenoides,286,1.327357467
2015,Spring,331,Achnatherum hymenoides,256,1.659343901
2015,Spring,331,Achnatherum hymenoides,265,1.040695635
2015,Spring,331,Achnatherum hymenoides,266,2.377662235
2015,Spring,331,Achnatherum hymenoides,293,4.310321756
2015,Spring,331,Achnatherum hymenoides,299,4.100920735
2015,Spring,332,Achnatherum hymenoides,251,1.810564151
2015,Spring,332,Achnatherum hymenoides,255,3.170948484
2015,Spring,332,Achnatherum hymenoides,287,2.020551521
2015,Spring,332,Achnatherum hymenoides,291,3.284442962
2015,Spring,332,Achnatherum hymenoides,298,0.726000087
2015,Spring,411,Achnatherum hymenoides,104,3.487177953
2015,Spring,411,Achnatherum hymenoides,173,1.092624047
2015,Spring,411,Achnatherum hymenoides,175,0.640508329
2015,Spring,411,Achnatherum hymenoides,201,1.663596725
2015,Spring,411,Achnatherum hymenoides,226,3.20348631
2015,Spring,412,Achnatherum hymenoides,162,3.284596122
2015,Spring,412,Achnatherum hymenoides,176,4.895733509
2015,Spring,412,Achnatherum hymenoides,178,3.314986208
2015,Spring,412,Achnatherum hymenoides,184,1.299124453
2015,Spring,412,Achnatherum hymenoides,203,1.650934572
2015,Spring,421,Achnatherum hymenoides,200,0.592390093
2015,Spring,421,Achnatherum hymenoides,206,0.434398217
2015,Spring,421,Achnatherum hymenoides,210,1.919487285
2015,Spring,421,Achnatherum hymenoides,215,4.215122973
2015,Spring,421,Achnatherum hymenoides,219,2.26960708
2015,Spring,422,Achnatherum hymenoides,209,3.587087127
2015,Spring,422,Achnatherum hymenoides,223,1.814772182
2015,Spring,422,Achnatherum hymenoides,224,1.274109048
2015,Spring,422,Achnatherum hymenoides,225,2.93859512
2015,Spring,422,Achnatherum hymenoides,227,1.945544708
2015,Spring,431,Achnatherum hymenoides,161,1.499842608
2015,Spring,431,Achnatherum hymenoides,216,3.750289631
2015,Spring,431,Achnatherum hymenoides,242,1.496985977
2015,Spring,431,Achnatherum hymenoides,262,0.813991373
2015,Spring,431,Achnatherum hymenoides,282,1.286500162
2015,Spring,432,Achnatherum hymenoides,124,0.91402686
2015,Spring,432,Achnatherum hymenoides,146,1.411476836
2015,Spring,432,Achnatherum hymenoides,165,1.634123703
2015,Spring,432,Achnatherum hymenoides,177,1.214909593
2015,Spring,432,Achnatherum hymenoides,214,0.989739231
2015,Spring,511,Achnatherum hymenoides,218,5.43489971
2015,Spring,511,Achnatherum hymenoides,220,5.727131794
2015,Spring,511,Achnatherum hymenoides,241,3.772141669
2015,Spring,511,Achnatherum hymenoides,243,4.180290781
2015,Spring,511,Achnatherum hymenoides,245,4.492007356
2015,Spring,512,Achnatherum hymenoides,125,1.499123322
2015,Spring,512,Achnatherum hymenoides,196,2.548906049
2015,Spring,512,Achnatherum hymenoides,198,2.511407152
2015,Spring,512,Achnatherum hymenoides,228,1.892460134
2015,Spring,512,Achnatherum hymenoides,229,1.668051432
2015,Spring,521,Achnatherum hymenoides,204,6.818629606
2015,Spring,521,Achnatherum hymenoides,207,3.858855622
2015,Spring,521,Achnatherum hymenoides,208,6.173927961
2015,Spring,521,Achnatherum hymenoides,212,1.386569211
2015,Spring,521,Achnatherum hymenoides,230,1.437472471
2015,Spring,522,Achnatherum hymenoides,159,3.903817715
2015,Spring,522,Achnatherum hymenoides,168,4.522468423
2015,Spring,522,Achnatherum hymenoides,191,0.867809524
2015,Spring,522,Achnatherum hymenoides,213,3.087828224
2015,Spring,522,Achnatherum hymenoides,217,4.147718182
2015,Spring,531,Achnatherum hymenoides,116,2.642129732
2015,Spring,531,Achnatherum hymenoides,151,0.666722991
2015,Spring,531,Achnatherum hymenoides,205,2.128783699
2015,Spring,531,Achnatherum hymenoides,221,2.094224618
2015,Spring,531,Achnatherum hymenoides,222,1.876412451
2015,Spring,532,Achnatherum hymenoides,154,2.360059415
2015,Spring,532,Achnatherum hymenoides,172,1.410666381
2015,Spring,532,Achnatherum hymenoides,180,2.974265194
2015,Spring,532,Achnatherum hymenoides,194,1.904173504
2015,Spring,532,Achnatherum hymenoides,202,2.985396518
2015,Spring,611,Achnatherum hymenoides,122,1.929716804
2015,Spring,611,Achnatherum hymenoides,155,2.741475885
2015,Spring,611,Achnatherum hymenoides,160,1.480352901
2015,Spring,611,Achnatherum hymenoides,235,4.029207905
2015,Spring,611,Achnatherum hymenoides,247,2.868149323
2015,Spring,612,Achnatherum hymenoides,279,2.265499438
2015,Spring,612,Achnatherum hymenoides,280,1.127108157
2015,Spring,612,Achnatherum hymenoides,288,0.783212243
2015,Spring,612,Achnatherum hymenoides,295,2.164547616
2015,Spring,612,Achnatherum hymenoides,296,1.66572736
2015,Spring,621,Achnatherum hymenoides,252,5.331858298
2015,Spring,621,Achnatherum hymenoides,254,3.509222529
2015,Spring,621,Achnatherum hymenoides,260,3.495390273
2015,Spring,621,Achnatherum hymenoides,264,1.914687712
2015,Spring,621,Achnatherum hymenoides,267,3.792669198
2015,Spring,622,Achnatherum hymenoides,126,1.701047873
2015,Spring,622,Achnatherum hymenoides,156,1.506315788
2015,Spring,622,Achnatherum hymenoides,169,1.941569853
2015,Spring,622,Achnatherum hymenoides,234,2.435965193
2015,Spring,622,Achnatherum hymenoides,239,2.963978652
2015,Spring,631,Achnatherum hymenoides,253,3.113507649
2015,Spring,631,Achnatherum hymenoides,257,2.198717785
2015,Spring,631,Achnatherum hymenoides,258,3.206630222
2015,Spring,631,Achnatherum hymenoides,261,3.493407883
2015,Spring,631,Achnatherum hymenoides,263,4.219313841
2015,Spring,632,Achnatherum hymenoides,193,1.184391498
2015,Spring,632,Achnatherum hymenoides,244,1.926441879
2015,Spring,632,Achnatherum hymenoides,246,0.900787428
2015,Spring,632,Achnatherum hymenoides,248,1.526312213
2015,Spring,632,Achnatherum hymenoides,249,3.918263641
2016,Spring,111,Achnatherum hymenoides,107,2.489302323
2016,Spring,111,Achnatherum hymenoides,108,2.44096852
2016,Spring,111,Achnatherum hymenoides,110,2.141553274
2016,Spring,111,Achnatherum hymenoides,119,5.743268383
2016,Spring,111,Achnatherum hymenoides,129,0.701834079
2016,Spring,112,Achnatherum hymenoides,101,2.488618403
2016,Spring,112,Achnatherum hymenoides,102,2.696733305
2016,Spring,112,Achnatherum hymenoides,103,0.439574855
2016,Spring,112,Achnatherum hymenoides,111,2.148463261
2016,Spring,112,Achnatherum hymenoides,139,1.171907557
2016,Spring,121,Achnatherum hymenoides,112,1.115399941
2016,Spring,121,Achnatherum hymenoides,115,1.563389315
2016,Spring,121,Achnatherum hymenoides,128,4.94269165
2016,Spring,121,Achnatherum hymenoides,132,5.263243058
2016,Spring,121,Achnatherum hymenoides,136,2.598062077
2016,Spring,122,Achnatherum hymenoides,105,0.498518781
2016,Spring,122,Achnatherum hymenoides,106,1.294663754
2016,Spring,122,Achnatherum hymenoides,109,2.4620475
2016,Spring,122,Achnatherum hymenoides,114,1.220147766
2016,Spring,122,Achnatherum hymenoides,140,12.66797123
2016,Spring,131,Achnatherum hymenoides,113,2.380100994
2016,Spring,131,Achnatherum hymenoides,117,11.97727717
2016,Spring,131,Achnatherum hymenoides,120,2.710825669
2016,Spring,131,Achnatherum hymenoides,123,9.216252948
2016,Spring,131,Achnatherum hymenoides,135,2.028332268
2016,Spring,132,Achnatherum hymenoides,131,3.396931026
2016,Spring,132,Achnatherum hymenoides,133,0.281122622
2016,Spring,132,Achnatherum hymenoides,134,0.91979788
2016,Spring,132,Achnatherum hymenoides,137,12.57432184
2016,Spring,132,Achnatherum hymenoides,138,4.191117246
2016,Spring,211,Achnatherum hymenoides,148,1.798389641
2016,Spring,211,Achnatherum hymenoides,149,0.964539558
2016,Spring,211,Achnatherum hymenoides,174,2.631267335
2016,Spring,211,Achnatherum hymenoides,182,13.23508745
2016,Spring,211,Achnatherum hymenoides,183,2.13029508
2016,Spring,212,Achnatherum hymenoides,118,4.837080677
2016,Spring,212,Achnatherum hymenoides,192,0.903385729
2016,Spring,212,Achnatherum hymenoides,195,4.181431086
2016,Spring,212,Achnatherum hymenoides,197,1.531493551
2016,Spring,212,Achnatherum hymenoides,199,4.139595485
2016,Spring,221,Achnatherum hymenoides,150,0.636498389
2016,Spring,221,Achnatherum hymenoides,185,3.152331647
2016,Spring,221,Achnatherum hymenoides,186,3.236481855
2016,Spring,221,Achnatherum hymenoides,188,0.561698199
2016,Spring,221,Achnatherum hymenoides,189,1.431390732
2016,Spring,222,Achnatherum hymenoides,145,0.503152274
2016,Spring,222,Achnatherum hymenoides,147,1.872846422
2016,Spring,222,Achnatherum hymenoides,170,3.295576461
2016,Spring,222,Achnatherum hymenoides,171,2.530811119
2016,Spring,222,Achnatherum hymenoides,179,1.680210659
2016,Spring,231,Achnatherum hymenoides,163,5.649267014
2016,Spring,231,Achnatherum hymenoides,164,2.178392998
2016,Spring,231,Achnatherum hymenoides,166,5.131769292
